cited_by_doi,cited_by_oaid,cited_work_oaid,cited_work_doi,cited_work_pmid,cochrane_doi,cochrane_pmid,cited_work_id,cochrane_citation_type
https://doi.org/10.1002/14651858.cd013316.pub2,https://openalex.org/W2943139789,https://openalex.org/W2052491055,10.1158/1078-0432.ccr-14-2737,25655102,10.1002/14651858.cd013316.pub2,33710615,25655102,other
https://doi.org/10.1002/14651858.cd007628.pub4,https://openalex.org/W4211139084,https://openalex.org/W2118955776,10.1016/j.jaad.2010.09.724,21700360,10.1002/14651858.cd007628.pub4,27225981,21700360,included
https://doi.org/10.1002/14651858.cd007628.pub3,https://openalex.org/W2942719587,https://openalex.org/W2118955776,10.1016/j.jaad.2010.09.724,21700360,10.1002/14651858.cd007628.pub3,22592723,21700360,not_found
https://doi.org/10.1002/14651858.cd009790.pub2,https://openalex.org/W4214676028,https://openalex.org/W1578409353,10.1002/ejp.529,24902673,10.1002/14651858.cd009790.pub2,34580864,24902673,included
https://doi.org/10.1002/14651858.cd007986.pub3,https://openalex.org/W4365512158,https://openalex.org/W2029928645,10.1016/j.plefa.2014.04.004,24958525,10.1002/14651858.cd007986.pub3,37058600,24958525,included
https://doi.org/10.1002/14651858.cd001506.pub4,https://openalex.org/W4211009199,https://openalex.org/W2417886070,10.1016/j.jcf.2016.05.003,27267518,10.1002/14651858.cd001506.pub4,30260472,27267518,included
https://doi.org/10.1002/14651858.cd001506.pub5,https://openalex.org/W4380609851,https://openalex.org/W2417886070,10.1016/j.jcf.2016.05.003,27267518,10.1002/14651858.cd001506.pub5,37319354,27267518,included
https://doi.org/10.1002/14651858.cd008816.pub3,https://openalex.org/W1689324241,https://openalex.org/W2417886070,10.1016/j.jcf.2016.05.003,27267518,10.1002/14651858.cd008816.pub3,28146603,27267518,excluded
https://doi.org/10.1002/14651858.cd012979.pub3,https://openalex.org/W4226265060,https://openalex.org/W2417886070,10.1016/j.jcf.2016.05.003,27267518,10.1002/14651858.cd012979.pub3,35390177,27267518,excluded
https://doi.org/10.1002/14651858.cd008816.pub4,https://openalex.org/W4247580608,https://openalex.org/W2417886070,10.1016/j.jcf.2016.05.003,27267518,10.1002/14651858.cd008816.pub4,32107770,27267518,excluded
https://doi.org/10.1002/14651858.cd012979.pub2,https://openalex.org/W2793639266,https://openalex.org/W2417886070,10.1016/j.jcf.2016.05.003,27267518,10.1002/14651858.cd012979.pub2,31642064,27267518,excluded
https://doi.org/10.1002/14651858.cd009551.pub4,https://openalex.org/W4235844351,https://openalex.org/W1975547754,10.1007/s00430-014-0385-7,25573349,10.1002/14651858.cd009551.pub4,31478559,25573349,excluded
https://doi.org/10.1002/14651858.cd012184.pub2,https://openalex.org/W2907790913,https://openalex.org/W1975547754,10.1007/s00430-014-0385-7,25573349,10.1002/14651858.cd012184.pub2,30605229,25573349,excluded
https://doi.org/10.1002/14651858.cd009551.pub3,https://openalex.org/W2116960637,https://openalex.org/W1975547754,10.1007/s00430-014-0385-7,25573349,10.1002/14651858.cd009551.pub3,26424726,25573349,not_found
https://doi.org/10.1002/14651858.cd013235.pub2,https://openalex.org/W3158826807,https://openalex.org/W1975547754,10.1007/s00430-014-0385-7,25573349,10.1002/14651858.cd013235.pub2,34097767,25573349,excluded
https://doi.org/10.1002/14651858.cd012991.pub2,https://openalex.org/W4239144665,https://openalex.org/W1554005003,10.3233/rnn-120283,23756541,10.1002/14651858.cd012991.pub2,31935047,23756541,excluded
https://doi.org/10.1002/14651858.cd004089.pub3,https://openalex.org/W2760025487,https://openalex.org/W2122323557,10.1177/0300060513509548,24514432,10.1002/14651858.cd004089.pub3,28933805,24514432,excluded
https://doi.org/10.1002/14651858.cd010664.pub2,https://openalex.org/W1482206892,https://openalex.org/W2033417743,10.1097/ajp.0b013e318251026c,23249655,10.1002/14651858.cd010664.pub2,26006174,23249655,excluded
https://doi.org/10.1002/14651858.cd014428.pub2,https://openalex.org/W4413108556,https://openalex.org/W2033417743,10.1097/ajp.0b013e318251026c,23249655,10.1002/14651858.cd014428.pub2,40792483,23249655,excluded
https://doi.org/10.1002/14651858.cd010472.pub2,https://openalex.org/W1950292328,https://openalex.org/W2003364420,10.1159/000356400,24401481,10.1002/14651858.cd010472.pub2,26625212,24401481,included
https://doi.org/10.1002/14651858.cd010472.pub3,https://openalex.org/W4324017426,https://openalex.org/W2003364420,10.1159/000356400,24401481,10.1002/14651858.cd010472.pub3,36912740,24401481,excluded
https://doi.org/10.1002/14651858.cd011583.pub2,https://openalex.org/W2106744724,https://openalex.org/W1984200027,10.1016/j.metabol.2013.11.005,24360749,10.1002/14651858.cd011583.pub2,26411417,24360749,excluded
https://doi.org/10.1002/14651858.cd009317.pub2,https://openalex.org/W1572789647,https://openalex.org/W2099840212,10.1016/j.jpsychires.2014.03.016,24726027,10.1002/14651858.cd009317.pub2,25386846,24726027,excluded
https://doi.org/10.1002/14651858.cd013456.pub2,https://openalex.org/W4387357256,https://openalex.org/W2530363390,10.1159/000447671,27744424,10.1002/14651858.cd013456.pub2,37795783,27744424,excluded
https://doi.org/10.1002/14651858.cd004871.pub5,https://openalex.org/W4392239853,https://openalex.org/W1567755737,10.1111/j.1526-4637.2011.01053.x,21276190,10.1002/14651858.cd004871.pub5,38415786,21276190,excluded
https://doi.org/10.1002/14651858.cd008100.pub2,https://openalex.org/W1524018762,https://openalex.org/W2418916890,NA,26207431,10.1002/14651858.cd008100.pub2,31600820,26207431,excluded
https://doi.org/10.1002/14651858.cd002203.pub4,https://openalex.org/W2148645653,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd002203.pub4,23152214,7945993,not_found
https://doi.org/10.1002/14651858.cd001506.pub4,https://openalex.org/W4211009199,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd001506.pub4,30260472,7945993,not_found
https://doi.org/10.1002/14651858.cd002010.pub4,https://openalex.org/W2103756984,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd002010.pub4,24627308,7945993,not_found
https://doi.org/10.1002/14651858.cd009529.pub3,https://openalex.org/W1687380576,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd009529.pub3,26789750,7945993,not_found
https://doi.org/10.1002/14651858.cd001399.pub4,https://openalex.org/W2144705024,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd001399.pub4,26298311,7945993,not_found
https://doi.org/10.1002/14651858.cd010966.pub3,https://openalex.org/W3112935989,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd010966.pub3,33331662,7945993,not_found
https://doi.org/10.1002/14651858.cd010966.pub2,https://openalex.org/W1547235908,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd010966.pub2,30070364,7945993,not_found
https://doi.org/10.1002/14651858.cd010966.pub4,https://openalex.org/W4388837429,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd010966.pub4,37983082,7945993,not_found
https://doi.org/10.1002/14651858.cd009529.pub4,https://openalex.org/W4239323644,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd009529.pub4,32239690,7945993,not_found
https://doi.org/10.1002/14651858.cd009841.pub3,https://openalex.org/W3133780612,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd009841.pub3,30616300,7945993,not_found
https://doi.org/10.1002/14651858.cd001506.pub5,https://openalex.org/W4380609851,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd001506.pub5,37319354,7945993,not_found
https://doi.org/10.1002/14651858.cd005599.pub5,https://openalex.org/W2142381454,https://openalex.org/W2049914201,10.1159/000350071,7945993,10.1002/14651858.cd005599.pub5,27314455,7945993,not_found
https://doi.org/10.1002/14651858.cd001431.pub5,https://openalex.org/W1943745580,https://openalex.org/W2038528512,10.1177/0020764013482311,23632272,10.1002/14651858.cd001431.pub5,28402085,23632272,excluded
https://doi.org/10.1002/14651858.cd006732.pub4,https://openalex.org/W2884603128,https://openalex.org/W2038528512,10.1177/0020764013482311,23632272,10.1002/14651858.cd006732.pub4,30025154,23632272,included
https://doi.org/10.1002/14651858.cd001431.pub6,https://openalex.org/W4391316368,https://openalex.org/W2038528512,10.1177/0020764013482311,23632272,10.1002/14651858.cd001431.pub6,38284415,23632272,excluded
https://doi.org/10.1002/14651858.cd007297.pub3,https://openalex.org/W4308804566,https://openalex.org/W2038528512,10.1177/0020764013482311,23632272,10.1002/14651858.cd007297.pub3,36367232,23632272,excluded
https://doi.org/10.1002/14651858.cd013385.pub2,https://openalex.org/W4226053312,https://openalex.org/W2038528512,10.1177/0020764013482311,23632272,10.1002/14651858.cd013385.pub2,34749427,23632272,excluded
https://doi.org/10.1002/14651858.cd011368.pub2,https://openalex.org/W3021341118,https://openalex.org/W2025416078,10.1111/jdv.12823,25399481,10.1002/14651858.cd011368.pub2,32356369,25399481,included
https://doi.org/10.1002/14651858.cd014918.pub2,https://openalex.org/W4403689295,https://openalex.org/W2025416078,10.1111/jdv.12823,25399481,10.1002/14651858.cd014918.pub2,39440650,25399481,other
https://doi.org/10.1002/14651858.cd001088.pub4,https://openalex.org/W4251288180,https://openalex.org/W2418146346,10.3238/arztebl.2015.0683,26554316,10.1002/14651858.cd001088.pub4,31829430,26554316,included
https://doi.org/10.1002/14651858.cd009016.pub2,https://openalex.org/W2337947556,https://openalex.org/W98072517,NA,24193180,10.1002/14651858.cd009016.pub2,27098439,24193180,included
https://doi.org/10.1002/14651858.cd010804.pub3,https://openalex.org/W4210973929,https://openalex.org/W2040969784,10.1249/mss.0000000000000158,24042307,10.1002/14651858.cd010804.pub3,33735441,24042307,excluded
https://doi.org/10.1002/14651858.cd010804.pub2,https://openalex.org/W1655617308,https://openalex.org/W2040969784,10.1249/mss.0000000000000158,24042307,10.1002/14651858.cd010804.pub2,25424884,24042307,not_found
https://doi.org/10.1002/14651858.cd007131.pub4,https://openalex.org/W2911964326,https://openalex.org/W2530895930,10.1007/s00380-016-0897-8,27730298,10.1002/14651858.cd007131.pub4,30706942,27730298,excluded
https://doi.org/10.1002/14651858.cd007130.pub5,https://openalex.org/W4387965897,https://openalex.org/W2530895930,10.1007/s00380-016-0897-8,27730298,10.1002/14651858.cd007130.pub5,37888805,27730298,excluded
https://doi.org/10.1002/14651858.cd003519.pub4,https://openalex.org/W1528409549,https://openalex.org/W2156030867,10.1213/ane.0000000000000160,24681658,10.1002/14651858.cd003519.pub4,27885658,24681658,excluded
https://doi.org/10.1002/14651858.cd004210.pub5,https://openalex.org/W2101354968,https://openalex.org/W2156030867,10.1213/ane.0000000000000160,24681658,10.1002/14651858.cd004210.pub5,29431872,24681658,excluded
https://doi.org/10.1002/14651858.cd011313.pub2,https://openalex.org/W1559787786,https://openalex.org/W1971380142,10.1007/s00270-014-1012-0,25373796,10.1002/14651858.cd011313.pub2,26905230,25373796,not_found
https://doi.org/10.1002/14651858.cd011313.pub3,https://openalex.org/W4205182458,https://openalex.org/W1971380142,10.1007/s00270-014-1012-0,25373796,10.1002/14651858.cd011313.pub3,31978267,25373796,included
https://doi.org/10.1002/14651858.cd011204.pub3,https://openalex.org/W4404074756,https://openalex.org/W2417326145,10.1111/apha.12730,27259463,10.1002/14651858.cd011204.pub3,39498822,27259463,excluded
https://doi.org/10.1002/14651858.cd006275.pub4,https://openalex.org/W4380576271,https://openalex.org/W2039981096,10.1097/ajp.0000000000000222,25724021,10.1002/14651858.cd006275.pub4,37314064,25724021,excluded
https://doi.org/10.1002/14651858.cd011564.pub2,https://openalex.org/W2129224052,https://openalex.org/W1191931146,10.1016/j.clnu.2015.07.004,26212170,10.1002/14651858.cd011564.pub2,29099543,26212170,excluded
https://doi.org/10.1002/14651858.cd011564.pub3,https://openalex.org/W4233233259,https://openalex.org/W1191931146,10.1016/j.clnu.2015.07.004,26212170,10.1002/14651858.cd011564.pub3,34431511,26212170,excluded
https://doi.org/10.1002/14651858.cd003843.pub3,https://openalex.org/W2140902586,https://openalex.org/W2324631454,10.1097/eja.0000000000000106,24927118,10.1002/14651858.cd003843.pub3,24937564,24927118,other
https://doi.org/10.1002/14651858.cd003843.pub4,https://openalex.org/W2976849140,https://openalex.org/W2324631454,10.1097/eja.0000000000000106,24927118,10.1002/14651858.cd003843.pub4,31557307,24927118,excluded
https://doi.org/10.1002/14651858.cd004871.pub5,https://openalex.org/W4392239853,https://openalex.org/W2590855821,10.1159/000454872,28219058,10.1002/14651858.cd004871.pub5,38415786,28219058,excluded
https://doi.org/10.1002/14651858.cd011391.pub2,https://openalex.org/W1535918096,https://openalex.org/W2103890846,10.1016/s0140-6736(11)60237-7,21529927,10.1002/14651858.cd011391.pub2,27043078,21529927,other
https://doi.org/10.1002/14651858.cd008688.pub2,https://openalex.org/W2160342507,https://openalex.org/W2103890846,10.1016/s0140-6736(11)60237-7,21529927,10.1002/14651858.cd008688.pub2,26544925,21529927,included
https://doi.org/10.1002/14651858.cd012009.pub2,https://openalex.org/W2604581276,https://openalex.org/W2103890846,10.1016/s0140-6736(11)60237-7,21529927,10.1002/14651858.cd012009.pub2,28386958,21529927,other
https://doi.org/10.1002/14651858.cd008688.pub3,https://openalex.org/W4411185182,https://openalex.org/W2103890846,10.1016/s0140-6736(11)60237-7,21529927,10.1002/14651858.cd008688.pub3,40492489,21529927,included
https://doi.org/10.1002/14651858.cd011825.pub2,https://openalex.org/W1905837493,https://openalex.org/W1776123904,10.1002/lary.25052,25425539,10.1002/14651858.cd011825.pub2,30656650,25425539,included
https://doi.org/10.1002/14651858.cd011994.pub2,https://openalex.org/W2293947537,https://openalex.org/W1776123904,10.1002/lary.25052,25425539,10.1002/14651858.cd011994.pub2,27113482,25425539,excluded
https://doi.org/10.1002/14651858.cd007867.pub2,https://openalex.org/W1681993179,https://openalex.org/W2094697831,10.1177/0148607114528980,24699555,10.1002/14651858.cd007867.pub2,29864793,24699555,included
https://doi.org/10.1002/14651858.cd001431.pub5,https://openalex.org/W1943745580,https://openalex.org/W2004707299,10.1186/1471-2296-14-135,24024587,10.1002/14651858.cd001431.pub5,28402085,24024587,excluded
https://doi.org/10.1002/14651858.cd006732.pub4,https://openalex.org/W2884603128,https://openalex.org/W2004707299,10.1186/1471-2296-14-135,24024587,10.1002/14651858.cd006732.pub4,30025154,24024587,included
https://doi.org/10.1002/14651858.cd001431.pub6,https://openalex.org/W4391316368,https://openalex.org/W2004707299,10.1186/1471-2296-14-135,24024587,10.1002/14651858.cd001431.pub6,38284415,24024587,excluded
https://doi.org/10.1002/14651858.cd002111.pub3,https://openalex.org/W2097144897,https://openalex.org/W1713384441,10.3238/arztebl.2011.0653,22013492,10.1002/14651858.cd002111.pub3,22786479,22013492,included
https://doi.org/10.1002/14651858.cd000072.pub3,https://openalex.org/W2712889723,https://openalex.org/W2102170605,10.1136/bmjqs-2013-001899,23955468,10.1002/14651858.cd000072.pub3,28639262,23955468,excluded
https://doi.org/10.1002/14651858.cd013294.pub2,https://openalex.org/W4389180747,https://openalex.org/W2026718416,10.1542/peds.2013-1834,24470641,10.1002/14651858.cd013294.pub2,38032241,24470641,included
https://doi.org/10.1002/14651858.cd007470.pub3,https://openalex.org/W1951041268,https://openalex.org/W2033756108,10.1038/ejcn.2011.53,21540874,10.1002/14651858.cd007470.pub3,24414552,21540874,other
https://doi.org/10.1002/14651858.cd011004.pub2,https://openalex.org/W2429839396,https://openalex.org/W146095947,10.1177/070674371305800604,23768260,10.1002/14651858.cd011004.pub2,27071857,23768260,included
https://doi.org/10.1002/14651858.cd003968.pub4,https://openalex.org/W1950114924,https://openalex.org/W2027065747,10.1016/j.pain.2013.09.015,24060708,10.1002/14651858.cd003968.pub4,24796681,24060708,included
https://doi.org/10.1002/14651858.cd003968.pub5,https://openalex.org/W2982641487,https://openalex.org/W2027065747,10.1016/j.pain.2013.09.015,24060708,10.1002/14651858.cd003968.pub5,30270423,24060708,included
https://doi.org/10.1002/14651858.cd013527.pub2,https://openalex.org/W4384119711,https://openalex.org/W2027065747,10.1016/j.pain.2013.09.015,24060708,10.1002/14651858.cd013527.pub2,37439598,24060708,excluded
https://doi.org/10.1002/14651858.cd012489.pub2,https://openalex.org/W2780529262,https://openalex.org/W1998517025,10.1007/s00520-014-2193-4,24639036,10.1002/14651858.cd012489.pub2,30110718,24639036,excluded
https://doi.org/10.1002/14651858.cd010777.pub2,https://openalex.org/W1913907689,https://openalex.org/W3206482953,10.1161/circulationaha.112.096370,22735306,10.1002/14651858.cd010777.pub2,28258686,22735306,excluded
https://doi.org/10.1002/14651858.cd004871.pub5,https://openalex.org/W4392239853,https://openalex.org/W2008361501,10.1016/j.ctim.2012.11.003,23374199,10.1002/14651858.cd004871.pub5,38415786,23374199,included
https://doi.org/10.1002/14651858.cd007714.pub2,https://openalex.org/W2097807686,https://openalex.org/W2135362099,10.3109/15412555.2012.734872,23547631,10.1002/14651858.cd007714.pub2,24823712,23547631,excluded
https://doi.org/10.1002/14651858.cd005207.pub4,https://openalex.org/W1926045487,https://openalex.org/W2172005768,10.1371/journal.pone.0023099,21887230,10.1002/14651858.cd005207.pub4,23797623,21887230,excluded
https://doi.org/10.1002/14651858.cd012257.pub2,https://openalex.org/W2754164024,https://openalex.org/W759052447,10.1097/sla.0000000000001240,29136976,10.1002/14651858.cd012257.pub2,28898386,29136976,not_found
https://doi.org/10.1002/14651858.cd000963.pub3,https://openalex.org/W1782749242,https://openalex.org/W2090038576,10.1016/j.pec.2011.05.028,21719235,10.1002/14651858.cd000963.pub3,25180773,21719235,excluded
https://doi.org/10.1002/14651858.cd016031,https://openalex.org/W4411256462,https://openalex.org/W1990141530,10.1186/1471-2474-13-141,22873207,10.1002/14651858.cd016031,40511667,22873207,not_found
https://doi.org/10.1002/14651858.cd009837.pub2,https://openalex.org/W1885443753,https://openalex.org/W2105015337,10.1371/journal.pone.0037072,22629353,10.1002/14651858.cd009837.pub2,27629283,22629353,excluded
https://doi.org/10.1002/14651858.cd007447.pub2,https://openalex.org/W1845420416,https://openalex.org/W2105015337,10.1371/journal.pone.0037072,22629353,10.1002/14651858.cd007447.pub2,30380139,22629353,excluded
https://doi.org/10.1002/14651858.cd009837.pub3,https://openalex.org/W2577911440,https://openalex.org/W2105015337,10.1371/journal.pone.0037072,22629353,10.1002/14651858.cd009837.pub3,28004389,22629353,not_found
https://doi.org/10.1002/14651858.cd011285.pub3,https://openalex.org/W4353070764,https://openalex.org/W2083711393,10.1007/s00408-013-9542-9,24338088,10.1002/14651858.cd011285.pub3,36947725,24338088,excluded
https://doi.org/10.1002/14651858.cd011285.pub2,https://openalex.org/W1795312514,https://openalex.org/W2083711393,10.1007/s00408-013-9542-9,24338088,10.1002/14651858.cd011285.pub2,28099988,24338088,excluded
https://doi.org/10.1002/14651858.cd012858.pub2,https://openalex.org/W2970755132,https://openalex.org/W1827678958,NA,23749939,10.1002/14651858.cd012858.pub2,31456223,23749939,excluded
https://doi.org/10.1002/14651858.cd009660.pub2,https://openalex.org/W1900385268,https://openalex.org/W2121186665,10.1186/1471-2431-12-152,22994843,10.1002/14651858.cd009660.pub2,22895990,22994843,not_found
https://doi.org/10.1002/14651858.cd009660.pub3,https://openalex.org/W4360894050,https://openalex.org/W2121186665,10.1186/1471-2431-12-152,22994843,10.1002/14651858.cd009660.pub3,25874881,22994843,included
https://doi.org/10.1002/14651858.cd009660.pub4,https://openalex.org/W4240901129,https://openalex.org/W2121186665,10.1186/1471-2431-12-152,22994843,10.1002/14651858.cd009660.pub4,30883665,22994843,excluded
https://doi.org/10.1002/14651858.cd010192.pub2,https://openalex.org/W2105626129,https://openalex.org/W2143293793,10.1093/annonc/mdt568,24478323,10.1002/14651858.cd010192.pub2,24065550,24478323,not_found
https://doi.org/10.1002/14651858.cd010192.pub3,https://openalex.org/W2947309562,https://openalex.org/W2143293793,10.1093/annonc/mdt568,24478323,10.1002/14651858.cd010192.pub3,30229557,24478323,excluded
https://doi.org/10.1002/14651858.cd009075.pub2,https://openalex.org/W2003539981,https://openalex.org/W2143293793,10.1093/annonc/mdt568,24478323,10.1002/14651858.cd009075.pub2,25386666,24478323,not_found
https://doi.org/10.1002/14651858.cd009075.pub3,https://openalex.org/W4248450604,https://openalex.org/W2143293793,10.1093/annonc/mdt568,24478323,10.1002/14651858.cd009075.pub3,30702150,24478323,included
https://doi.org/10.1002/14651858.cd004464.pub3,https://openalex.org/W1915041231,https://openalex.org/W2148439671,10.1136/gut.2009.187989,20207638,10.1002/14651858.cd004464.pub3,26299888,20207638,other
https://doi.org/10.1002/14651858.cd001920.pub4,https://openalex.org/W4407369604,https://openalex.org/W2261570601,10.1177/0269215515600206,26316552,10.1002/14651858.cd001920.pub4,39932103,26316552,included
https://doi.org/10.1002/14651858.cd010827.pub2,https://openalex.org/W1894996783,https://openalex.org/W2121453854,10.1016/s0140-6736(13)62411-3,24439238,10.1002/14651858.cd010827.pub2,30663033,24439238,included
https://doi.org/10.1002/14651858.cd004780.pub4,https://openalex.org/W4206425114,https://openalex.org/W2121453854,10.1016/s0140-6736(13)62411-3,24439238,10.1002/14651858.cd004780.pub4,31041816,24439238,included
https://doi.org/10.1002/14651858.cd004780.pub3,https://openalex.org/W4211012250,https://openalex.org/W2121453854,10.1016/s0140-6736(13)62411-3,24439238,10.1002/14651858.cd004780.pub3,30320438,24439238,included
https://doi.org/10.1002/14651858.cd013844.pub2,https://openalex.org/W4405644032,https://openalex.org/W2145822309,10.1016/s0140-6736(14)61213-7,25579833,10.1002/14651858.cd013844.pub2,39704320,25579833,included
https://doi.org/10.1002/14651858.cd003751.pub3,https://openalex.org/W1607928363,https://openalex.org/W2605550950,10.1186/s12885-017-3238-0,28403837,10.1002/14651858.cd003751.pub3,23543521,28403837,excluded
https://doi.org/10.1002/14651858.cd003751.pub4,https://openalex.org/W4247156904,https://openalex.org/W2605550950,10.1186/s12885-017-3238-0,28403837,10.1002/14651858.cd003751.pub4,30039853,28403837,excluded
https://doi.org/10.1002/14651858.cd001871.pub4,https://openalex.org/W2772482629,https://openalex.org/W2170732884,10.1155/2014/476230,25328688,10.1002/14651858.cd001871.pub4,31332776,25328688,other
https://doi.org/10.1002/14651858.cd007651.pub2,https://openalex.org/W2135517195,https://openalex.org/W2170732884,10.1155/2014/476230,25328688,10.1002/14651858.cd007651.pub2,23450577,25328688,not_found
https://doi.org/10.1002/14651858.cd007651.pub3,https://openalex.org/W4249329957,https://openalex.org/W2170732884,10.1155/2014/476230,25328688,10.1002/14651858.cd007651.pub3,34555181,25328688,included
https://doi.org/10.1002/14651858.cd012292.pub2,https://openalex.org/W2518616949,https://openalex.org/W2170732884,10.1155/2014/476230,25328688,10.1002/14651858.cd012292.pub2,31194900,25328688,excluded
https://doi.org/10.1002/14651858.cd009728.pub3,https://openalex.org/W4245186138,https://openalex.org/W2170732884,10.1155/2014/476230,25328688,10.1002/14651858.cd009728.pub3,29376563,25328688,included
https://doi.org/10.1002/14651858.cd009728.pub4,https://openalex.org/W2793136599,https://openalex.org/W2170732884,10.1155/2014/476230,25328688,10.1002/14651858.cd009728.pub4,29499084,25328688,included
https://doi.org/10.1002/14651858.cd011677.pub2,https://openalex.org/W1931125198,https://openalex.org/W2170732884,10.1155/2014/476230,25328688,10.1002/14651858.cd011677.pub2,29185627,25328688,excluded
https://doi.org/10.1002/14651858.cd015328.pub2,https://openalex.org/W4397293914,https://openalex.org/W2170732884,10.1155/2014/476230,25328688,10.1002/14651858.cd015328.pub2,38763517,25328688,included
https://doi.org/10.1002/14651858.cd011608.pub2,https://openalex.org/W2104612016,https://openalex.org/W1493192457,10.3233/thc-150898,25669214,10.1002/14651858.cd011608.pub2,29087547,25669214,included
https://doi.org/10.1002/14651858.cd010172.pub2,https://openalex.org/W1887436245,https://openalex.org/W2131662900,10.1186/1471-2253-14-66,25110463,10.1002/14651858.cd010172.pub2,28555461,25110463,included
https://doi.org/10.1002/14651858.cd010172.pub3,https://openalex.org/W4239888996,https://openalex.org/W2131662900,10.1186/1471-2253-14-66,25110463,10.1002/14651858.cd010172.pub3,33661521,25110463,included
https://doi.org/10.1002/14651858.cd012955.pub2,https://openalex.org/W4253966971,https://openalex.org/W2270656161,10.1159/000441731,26808580,10.1002/14651858.cd012955.pub2,32368793,26808580,included
https://doi.org/10.1002/14651858.cd007668.pub3,https://openalex.org/W4244112136,https://openalex.org/W2270656161,10.1159/000441731,26808580,10.1002/14651858.cd007668.pub3,32880104,26808580,excluded
https://doi.org/10.1002/14651858.cd006275.pub4,https://openalex.org/W4380576271,https://openalex.org/W2321222316,10.1055/s-0034-1383653,25153911,10.1002/14651858.cd006275.pub4,37314064,25153911,excluded
https://doi.org/10.1002/14651858.cd010972.pub2,https://openalex.org/W1931139667,https://openalex.org/W2321222316,10.1055/s-0034-1383653,25153911,10.1002/14651858.cd010972.pub2,28334433,25153911,included
https://doi.org/10.1002/14651858.cd009790.pub2,https://openalex.org/W4214676028,https://openalex.org/W2293836040,10.1016/j.ctim.2016.03.010,27261986,10.1002/14651858.cd009790.pub2,34580864,27261986,included
https://doi.org/10.1002/14651858.cd012257.pub2,https://openalex.org/W2754164024,https://openalex.org/W2066266237,10.1007/s11605-012-1940-4,22744638,10.1002/14651858.cd012257.pub2,28898386,22744638,included
https://doi.org/10.1002/14651858.cd004250.pub5,https://openalex.org/W1575164208,https://openalex.org/W2033474416,10.1016/j.jpain.2012.08.004,23117107,10.1002/14651858.cd004250.pub5,25629215,23117107,excluded
https://doi.org/10.1002/14651858.cd010664.pub2,https://openalex.org/W1482206892,https://openalex.org/W2033474416,10.1016/j.jpain.2012.08.004,23117107,10.1002/14651858.cd010664.pub2,26006174,23117107,excluded
https://doi.org/10.1002/14651858.cd014428.pub2,https://openalex.org/W4413108556,https://openalex.org/W2022308584,10.1016/j.jpain.2014.10.009,25451627,10.1002/14651858.cd014428.pub2,40792483,25451627,excluded
https://doi.org/10.1002/14651858.cd006732.pub4,https://openalex.org/W2884603128,https://openalex.org/W2409620823,10.3238/arztebl.2015.0672,26517595,10.1002/14651858.cd006732.pub4,30025154,26517595,included
https://doi.org/10.1002/14651858.cd010051.pub2,https://openalex.org/W2168173748,https://openalex.org/W2323297912,10.1055/s-0031-1281862,22189827,10.1002/14651858.cd010051.pub2,31517988,22189827,included
https://doi.org/10.1002/14651858.cd001431.pub5,https://openalex.org/W1943745580,https://openalex.org/W1997426999,10.2196/jmir.3904,25736340,10.1002/14651858.cd001431.pub5,28402085,25736340,excluded
https://doi.org/10.1002/14651858.cd001431.pub6,https://openalex.org/W4391316368,https://openalex.org/W1997426999,10.2196/jmir.3904,25736340,10.1002/14651858.cd001431.pub6,38284415,25736340,excluded
https://doi.org/10.1002/14651858.cd009790.pub2,https://openalex.org/W4214676028,https://openalex.org/W2587416227,10.1111/sms.12852,28185300,10.1002/14651858.cd009790.pub2,34580864,28185300,excluded
https://doi.org/10.1002/14651858.cd008819.pub4,https://openalex.org/W3181730129,https://openalex.org/W2966248123,10.1024/0301-1526/a000812,31364497,10.1002/14651858.cd008819.pub4,34271595,31364497,excluded
https://doi.org/10.1002/14651858.cd014932.pub2,https://openalex.org/W4401519059,https://openalex.org/W2111426039,10.2340/00015555-1415,22983681,10.1002/14651858.cd014932.pub2,39132734,22983681,included
https://doi.org/10.1002/14651858.cd009645.pub3,https://openalex.org/W2308417602,https://openalex.org/W2054618413,10.1212/wnl.0000000000001230,25576632,10.1002/14651858.cd009645.pub3,26996760,25576632,other
https://doi.org/10.1002/14651858.cd009760.pub3,https://openalex.org/W1916073093,https://openalex.org/W2054618413,10.1212/wnl.0000000000001230,25576632,10.1002/14651858.cd009760.pub3,25929694,25576632,not_found
